q,NormalSparsity
0.0923,0.24815874803892385
0.0924,0.24824363450101675
0.0925,0.24832848452834494
0.0926,0.24841329818741134
0.0927,0.2484980755445286
0.0928,0.24858281666581927
0.0929,0.24866752161721717
0.0930,0.24875219046446712
0.0931,0.248836823273127
0.0932,0.24892142010856713
0.0933,0.2490059810359723
0.0934,0.2490905061203415
0.0935,0.24917499542648933
0.0936,0.24925944901904615
0.0937,0.24934386696245925
0.0938,0.24942824932099353
0.0939,0.24951259615873175
0.0940,0.24959690753957592
0.0941,0.2496811835272476
0.0942,0.24976542418528838
0.0943,0.24984962957706136
0.0944,0.249933799765751
0.0945,0.2500179348143644
0.0946,0.2501020347857316
0.0947,0.2501860997425064
0.0948,0.25027012974716745
0.0949,0.25035412486201797
0.0950,0.25043808514918775
0.0951,0.2505220106706326
0.0952,0.25060590148813533
0.0953,0.25068975766330714
0.0954,0.2507735792575875
0.0955,0.250857366332245
0.0956,0.2509411189483779
0.0957,0.25102483716691537
0.0958,0.2511085210486176
0.0959,0.251192170654076
0.0960,0.2512757860437155
0.0961,0.25135936727779307
0.0962,0.25144291441639977
0.0963,0.2515264275194612
0.0964,0.25160990664673766
0.0965,0.25169335185782515
0.0966,0.2517767632121559
0.0967,0.2518601407689992
0.0968,0.2519434845874612
0.0969,0.25202679472648687
0.0970,0.2521100712448595
0.0971,0.25219331420120183
0.0972,0.2522765236539761
0.0973,0.25235969966148597
0.0974,0.25244284228187525
0.0975,0.2525259515731302
0.0976,0.25260902759307896
0.0977,0.25269207039939284
0.0978,0.25277508004958654
0.0979,0.25285805660101884
0.0980,0.25294100011089343
0.0981,0.2530239106362591
0.0982,0.2531067882340101
0.0983,0.25318963296088803
0.0984,0.25327244487348044
0.0985,0.2533552240282233
0.0986,0.25343797048140015
0.0987,0.2535206842891436
0.0988,0.25360336550743523
0.0989,0.25368601419210673
0.0990,0.25376863039883973
0.0991,0.2538512141831674
0.0992,0.25393376560047404
0.0993,0.2540162847059958
0.0994,0.25409877155482186
0.0995,0.2541812262018944
0.0996,0.254263648702009
0.0997,0.25434603910981574
